Nature,Section,DateTimeStamp,ArticleKey,Job,UserName,Wire,Seal,Terminal,ProductionRequestedPieces,ProductionPieces,UserRequestedPieces,TotalGoodPieces,SampleRequestedPieces
ProductionInterrupted,Counter,"13/11/2024,08:56:40",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 84770, 84400","Y2093, 304, 302","TMCSFD01, 304, 302",4500,"336, 36",0,336,
ProductionRestarted,Counter,"13/11/2024,08:59:55",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 84770, 84400","Y2093, 304, 302","TMCSFD01, 304, 302",4500,"336, 36",0,336,
ProductionInterrupted,Counter,"13/11/2024,09:01:44",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 112890, 112400","Y2093, 404, 402","TMCSFD01, 404, 402",4500,"400, 100",0,400,
ProductionRestarted,Counter,"13/11/2024,09:01:46",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 112890, 112400","Y2093, 404, 402","TMCSFD01, 404, 402",4500,"400, 100",0,400,
ProductionInterrupted,Counter,"13/11/2024,09:04:30",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 140890, 140400","Y2093, 504, 502","TMCSFD01, 504, 502",4500,"500, 100",0,500,
ProductionRestarted,Counter,"13/11/2024,09:04:32",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 140890, 140400","Y2093, 504, 502","TMCSFD01, 504, 502",4500,"500, 100",0,500,
ProductionInterrupted,Counter,"13/11/2024,09:07:16",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 168890, 168400","Y2093, 604, 602","TMCSFD01, 604, 602",4500,"600, 100",0,600,
ProductionRestarted,Counter,"13/11/2024,09:07:18",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 168890, 168400","Y2093, 604, 602","TMCSFD01, 604, 602",4500,"600, 100",0,600,
ProductionInterrupted,Counter,"13/11/2024,09:10:02",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 196890, 196400","Y2093, 704, 702","TMCSFD01, 704, 702",4500,"700, 100",0,700,
ProductionRestarted,Counter,"13/11/2024,09:10:04",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 196890, 196400","Y2093, 704, 702","TMCSFD01, 704, 702",4500,"700, 100",0,700,
ProductionInterrupted,Counter,"13/11/2024,09:12:48",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 224890, 224400","Y2093, 804, 802","TMCSFD01, 804, 802",4500,"800, 100",0,800,
ProductionRestarted,Counter,"13/11/2024,09:12:50",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 224890, 224400","Y2093, 804, 802","TMCSFD01, 804, 802",4500,"800, 100",0,800,
ProductionInterrupted,Counter,"13/11/2024,09:15:34",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 252890, 252400","Y2093, 904, 902","TMCSFD01, 904, 902",4500,"900, 100",0,900,
ProductionRestarted,Counter,"13/11/2024,09:15:36",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 252890, 252400","Y2093, 904, 902","TMCSFD01, 904, 902",4500,"900, 100",0,900,
ProductionInterrupted,Counter,"13/11/2024,09:18:20",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 280890, 280400","Y2093, 1004, 1002","TMCSFD01, 1004, 1002",4500,"1000, 100",0,1000,
ProductionRestarted,Counter,"13/11/2024,09:18:22",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 280890, 280400","Y2093, 1004, 1002","TMCSFD01, 1004, 1002",4500,"1000, 100",0,1000,
ProductionInterrupted,Counter,"13/11/2024,09:21:06",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 308890, 308400","Y2093, 1104, 1102","TMCSFD01, 1104, 1102",4500,"1100, 100",0,1100,
ProductionRestarted,Counter,"13/11/2024,09:21:08",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 308890, 308400","Y2093, 1104, 1102","TMCSFD01, 1104, 1102",4500,"1100, 100",0,1100,
ProductionInterrupted,Counter,"13/11/2024,09:23:52",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 336890, 336400","Y2093, 1204, 1202","TMCSFD01, 1204, 1202",4500,"1200, 100",0,1200,
ProductionRestarted,Counter,"13/11/2024,09:23:54",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 336890, 336400","Y2093, 1204, 1202","TMCSFD01, 1204, 1202",4500,"1200, 100",0,1200,
ProductionInterrupted,Counter,"13/11/2024,09:26:38",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 364890, 364400","Y2093, 1304, 1302","TMCSFD01, 1304, 1302",4500,"1300, 100",0,1300,
ProductionRestarted,Counter,"13/11/2024,09:26:40",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 364890, 364400","Y2093, 1304, 1302","TMCSFD01, 1304, 1302",4500,"1300, 100",0,1300,
ProductionInterrupted,Counter,"13/11/2024,09:29:23",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 392890, 392400","Y2093, 1404, 1402","TMCSFD01, 1404, 1402",4500,"1400, 100",0,1400,
ProductionRestarted,Counter,"13/11/2024,09:29:26",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 392890, 392400","Y2093, 1404, 1402","TMCSFD01, 1404, 1402",4500,"1400, 100",0,1400,
ProductionInterrupted,Counter,"13/11/2024,09:32:09",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 420890, 420400","Y2093, 1504, 1502","TMCSFD01, 1504, 1502",4500,"1500, 100",0,1500,
ProductionRestarted,Counter,"13/11/2024,09:32:12",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 420890, 420400","Y2093, 1504, 1502","TMCSFD01, 1504, 1502",4500,"1500, 100",0,1500,
ProductionInterrupted,Counter,"13/11/2024,09:34:55",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 448890, 448400","Y2093, 1604, 1602","TMCSFD01, 1604, 1602",4500,"1600, 100",0,1600,
ProductionRestarted,Counter,"13/11/2024,09:34:58",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 448890, 448400","Y2093, 1604, 1602","TMCSFD01, 1604, 1602",4500,"1600, 100",0,1600,
ProductionInterrupted,Counter,"13/11/2024,09:37:41",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 476890, 476400","Y2093, 1704, 1702","TMCSFD01, 1704, 1702",4500,"1700, 100",0,1700,
ProductionRestarted,Counter,"13/11/2024,09:37:44",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 476890, 476400","Y2093, 1704, 1702","TMCSFD01, 1704, 1702",4500,"1700, 100",0,1700,
ProductionInterrupted,Counter,"13/11/2024,09:40:27",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 504890, 504400","Y2093, 1804, 1802","TMCSFD01, 1804, 1802",4500,"1800, 100",0,1800,
ProductionRestarted,Counter,"13/11/2024,09:40:30",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 504890, 504400","Y2093, 1804, 1802","TMCSFD01, 1804, 1802",4500,"1800, 100",0,1800,
ProductionInterrupted,Counter,"13/11/2024,09:43:12",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 504890, 504400","Y2093, 1804, 1802","TMCSFD01, 1804, 1802",4500,"1900, 100",0,1900,
ProductionRestarted,Counter,"13/11/2024,09:44:17",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 532890, 532400","Y2093, 1904, 1902","TMCSFD01, 1904, 1902",4500,"1900, 100",0,1900,
ProductionInterrupted,Counter,"13/11/2024,09:44:21",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 532890, 532400","Y2093, 1904, 1902","TMCSFD01, 1904, 1902",4500,"1901, 1",0,1901,
ProductionRestarted,Counter,"13/11/2024,09:58:29",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 532890, 532400","Y2093, 1904, 1902","TMCSFD01, 1904, 1902",4500,"1901, 1",0,1901,
ProductionInterrupted,Counter,"13/11/2024,10:01:14",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 561010, 560400","Y2093, 2004, 2002","TMCSFD01, 2004, 2002",4500,"2000, 100",0,2000,
ProductionRestarted,Counter,"13/11/2024,10:01:16",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 561010, 560400","Y2093, 2004, 2002","TMCSFD01, 2004, 2002",4500,"2000, 100",0,2000,
ProductionInterrupted,Counter,"13/11/2024,10:04:00",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 589010, 588400","Y2093, 2104, 2102","TMCSFD01, 2104, 2102",4500,"2100, 100",0,2100,
ProductionRestarted,Counter,"13/11/2024,10:04:02",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 589010, 588400","Y2093, 2104, 2102","TMCSFD01, 2104, 2102",4500,"2100, 100",0,2100,
ProductionInterrupted,Counter,"13/11/2024,10:06:46",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 617010, 616400","Y2093, 2204, 2202","TMCSFD01, 2204, 2202",4500,"2200, 100",0,2200,
ProductionRestarted,Counter,"13/11/2024,10:06:48",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 617010, 616400","Y2093, 2204, 2202","TMCSFD01, 2204, 2202",4500,"2200, 100",0,2200,
ProductionInterrupted,Counter,"13/11/2024,10:08:31",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 617010, 616400","Y2093, 2204, 2202","TMCSFD01, 2204, 2202",4500,"2264, 64",0,2264,
ProductionRestarted,Counter,"13/11/2024,10:23:56",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 617010, 616400","Y2093, 2204, 2202","TMCSFD01, 2204, 2202",4500,"2264, 64",0,2264,
ProductionInterrupted,Counter,"13/11/2024,10:24:03",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 617010, 616400","Y2093, 2204, 2202","TMCSFD01, 2204, 2202",4500,"2264, 64",0,2264,
LearnStarted,Counter,"13/11/2024,10:24:05",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 617010, 616400","Y2093, 2204, 2202","TMCSFD01, 2204, 2202",,,,,
LearnTerminated,Counter,"13/11/2024,10:25:02",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 635180, 634560","Y2093, 2270, 2267","TMCSFD01, 2270, 2267",,,,,
ProductionRestarted,Counter,"13/11/2024,10:25:04",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 635180, 634560","Y2093, 2270, 2267","TMCSFD01, 2270, 2267",4500,"2264, 64",0,2264,
ProductionInterrupted,Counter,"13/11/2024,10:26:07",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 645265, 644640","Y2093, 2307, 2304","TMCSFD01, 2307, 2304",4500,"2300, 100",0,2300,
ProductionRestarted,Counter,"13/11/2024,10:26:10",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 645265, 644640","Y2093, 2307, 2304","TMCSFD01, 2307, 2304",4500,"2300, 100",0,2300,
ProductionInterrupted,Counter,"13/11/2024,10:28:53",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 673265, 672640","Y2093, 2407, 2404","TMCSFD01, 2407, 2404",4500,"2400, 100",0,2400,
ProductionRestarted,Counter,"13/11/2024,10:28:56",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 673265, 672640","Y2093, 2407, 2404","TMCSFD01, 2407, 2404",4500,"2400, 100",0,2400,
ProductionInterrupted,Counter,"13/11/2024,10:31:39",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 701265, 700640","Y2093, 2507, 2504","TMCSFD01, 2507, 2504",4500,"2500, 100",0,2500,
ProductionRestarted,Counter,"13/11/2024,10:31:42",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 701265, 700640","Y2093, 2507, 2504","TMCSFD01, 2507, 2504",4500,"2500, 100",0,2500,
ProductionInterrupted,Counter,"13/11/2024,10:34:25",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 729265, 728640","Y2093, 2607, 2604","TMCSFD01, 2607, 2604",4500,"2600, 100",0,2600,
ProductionRestarted,Counter,"13/11/2024,10:34:27",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 729265, 728640","Y2093, 2607, 2604","TMCSFD01, 2607, 2604",4500,"2600, 100",0,2600,
ProductionInterrupted,Counter,"13/11/2024,10:37:11",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 757265, 756640","Y2093, 2707, 2704","TMCSFD01, 2707, 2704",4500,"2700, 100",0,2700,
ProductionRestarted,Counter,"13/11/2024,10:37:13",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 757265, 756640","Y2093, 2707, 2704","TMCSFD01, 2707, 2704",4500,"2700, 100",0,2700,
ProductionInterrupted,Counter,"13/11/2024,10:39:57",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 785265, 784640","Y2093, 2807, 2804","TMCSFD01, 2807, 2804",4500,"2800, 100",0,2800,
ProductionRestarted,Counter,"13/11/2024,10:39:59",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 785265, 784640","Y2093, 2807, 2804","TMCSFD01, 2807, 2804",4500,"2800, 100",0,2800,
ProductionInterrupted,Counter,"13/11/2024,10:42:43",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 813265, 812640","Y2093, 2907, 2904","TMCSFD01, 2907, 2904",4500,"2900, 100",0,2900,
ProductionRestarted,Counter,"13/11/2024,10:42:45",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 813265, 812640","Y2093, 2907, 2904","TMCSFD01, 2907, 2904",4500,"2900, 100",0,2900,
ProductionInterrupted,Counter,"13/11/2024,10:45:29",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 841265, 840640","Y2093, 3007, 3004","TMCSFD01, 3007, 3004",4500,"3000, 100",0,3000,
ProductionRestarted,Counter,"13/11/2024,10:45:31",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 841265, 840640","Y2093, 3007, 3004","TMCSFD01, 3007, 3004",4500,"3000, 100",0,3000,
ProductionInterrupted,Counter,"13/11/2024,10:48:14",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 869265, 868640","Y2093, 3107, 3104","TMCSFD01, 3107, 3104",4500,"3100, 100",0,3100,
ProductionRestarted,Counter,"13/11/2024,10:48:17",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 869265, 868640","Y2093, 3107, 3104","TMCSFD01, 3107, 3104",4500,"3100, 100",0,3100,
ProductionInterrupted,Counter,"13/11/2024,10:51:00",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 897265, 896640","Y2093, 3207, 3204","TMCSFD01, 3207, 3204",4500,"3200, 100",0,3200,
ProductionRestarted,Counter,"13/11/2024,10:51:03",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 897265, 896640","Y2093, 3207, 3204","TMCSFD01, 3207, 3204",4500,"3200, 100",0,3200,
ProductionInterrupted,Counter,"13/11/2024,10:53:46",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 925265, 924640","Y2093, 3307, 3304","TMCSFD01, 3307, 3304",4500,"3300, 100",0,3300,
ProductionRestarted,Counter,"13/11/2024,10:53:49",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 925265, 924640","Y2093, 3307, 3304","TMCSFD01, 3307, 3304",4500,"3300, 100",0,3300,
ProductionInterrupted,Counter,"13/11/2024,10:54:04",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 925265, 924640","Y2093, 3307, 3304","TMCSFD01, 3307, 3304",4500,"3310, 10",0,3310,
ProductionRestarted,Counter,"13/11/2024,11:28:54",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 925265, 924640","Y2093, 3307, 3304","TMCSFD01, 3307, 3304",4500,"3310, 10",0,3310,
ProductionInterrupted,Counter,"13/11/2024,11:31:25",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 953270, 952640","Y2093, 3407, 3404","TMCSFD01, 3407, 3404",4500,"3400, 100",0,3400,
ProductionRestarted,Counter,"13/11/2024,11:31:27",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 953270, 952640","Y2093, 3407, 3404","TMCSFD01, 3407, 3404",4500,"3400, 100",0,3400,
ProductionInterrupted,Counter,"13/11/2024,11:34:11",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 981270, 980640","Y2093, 3507, 3504","TMCSFD01, 3507, 3504",4500,"3500, 100",0,3500,
ProductionRestarted,Counter,"13/11/2024,11:34:13",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 981270, 980640","Y2093, 3507, 3504","TMCSFD01, 3507, 3504",4500,"3500, 100",0,3500,
ProductionInterrupted,Counter,"13/11/2024,11:36:58",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 1009390, 1008640","Y2093, 3608, 3604","TMCSFD01, 3607, 3604",4500,"3600, 100",0,3600,
ProductionRestarted,Counter,"13/11/2024,11:37:00",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 1009390, 1008640","Y2093, 3608, 3604","TMCSFD01, 3607, 3604",4500,"3600, 100",0,3600,
ProductionInterrupted,Counter,"13/11/2024,11:39:44",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 1037390, 1036640","Y2093, 3708, 3704","TMCSFD01, 3707, 3704",4500,"3700, 100",0,3700,
ProductionRestarted,Counter,"13/11/2024,11:39:46",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 1037390, 1036640","Y2093, 3708, 3704","TMCSFD01, 3707, 3704",4500,"3700, 100",0,3700,
ProductionInterrupted,Counter,"13/11/2024,11:42:30",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 1065390, 1064640","Y2093, 3808, 3804","TMCSFD01, 3807, 3804",4500,"3800, 100",0,3800,
ProductionRestarted,Counter,"13/11/2024,11:42:32",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 1065390, 1064640","Y2093, 3808, 3804","TMCSFD01, 3807, 3804",4500,"3800, 100",0,3800,
ProductionInterrupted,Counter,"13/11/2024,11:45:16",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 1093390, 1092640","Y2093, 3908, 3904","TMCSFD01, 3907, 3904",4500,"3900, 100",0,3900,
ProductionRestarted,Counter,"13/11/2024,11:45:18",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 1093390, 1092640","Y2093, 3908, 3904","TMCSFD01, 3907, 3904",4500,"3900, 100",0,3900,
ProductionInterrupted,Counter,"13/11/2024,11:48:02",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 1121390, 1120640","Y2093, 4008, 4004","TMCSFD01, 4007, 4004",4500,"4000, 100",0,4000,
ProductionRestarted,Counter,"13/11/2024,11:48:04",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 1121390, 1120640","Y2093, 4008, 4004","TMCSFD01, 4007, 4004",4500,"4000, 100",0,4000,
ProductionInterrupted,Counter,"13/11/2024,11:50:48",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 1149390, 1148640","Y2093, 4108, 4104","TMCSFD01, 4107, 4104",4500,"4100, 100",0,4100,
ProductionRestarted,Counter,"13/11/2024,11:50:50",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 1149390, 1148640","Y2093, 4108, 4104","TMCSFD01, 4107, 4104",4500,"4100, 100",0,4100,
ProductionInterrupted,Counter,"13/11/2024,11:53:34",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 1177390, 1176640","Y2093, 4208, 4204","TMCSFD01, 4207, 4204",4500,"4200, 100",0,4200,
ProductionRestarted,Counter,"13/11/2024,11:53:36",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 1177390, 1176640","Y2093, 4208, 4204","TMCSFD01, 4207, 4204",4500,"4200, 100",0,4200,
ProductionInterrupted,Counter,"13/11/2024,11:56:20",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 1205390, 1204640","Y2093, 4308, 4304","TMCSFD01, 4307, 4304",4500,"4300, 100",0,4300,
ProductionRestarted,Counter,"13/11/2024,11:56:22",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 1205390, 1204640","Y2093, 4308, 4304","TMCSFD01, 4307, 4304",4500,"4300, 100",0,4300,
ProductionInterrupted,Counter,"13/11/2024,11:59:06",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 1233390, 1232640","Y2093, 4408, 4404","TMCSFD01, 4407, 4404",4500,"4400, 100",0,4400,
ProductionRestarted,Counter,"13/11/2024,11:59:08",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 1233390, 1232640","Y2093, 4408, 4404","TMCSFD01, 4407, 4404",4500,"4400, 100",0,4400,
ProductionInterrupted,Counter,"13/11/2024,12:01:49",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 1233390, 1232640","Y2093, 4408, 4404","TMCSFD01, 4407, 4404",4500,"4500, 100",0,4500,
ProductionRestarted,Counter,"13/11/2024,12:01:57",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 1261390, 1260640","Y2093, 4507, 4503","TMCSFD01, 4506, 4503",4500,"4500, 100",0,4500,
ProductionInterrupted,Counter,"13/11/2024,12:01:57",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 1261390, 1260640","Y2093, 4507, 4503","TMCSFD01, 4506, 4503",4500,"4500, 100",0,4500,
ProductionRestarted,Counter,"13/11/2024,12:01:59",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 1261390, 1260640","Y2093, 4507, 4503","TMCSFD01, 4506, 4503",4500,"4500, 100",0,4500,
ProductionInterrupted,Counter,"13/11/2024,12:02:07",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 1261390, 1260640","Y2093, 4507, 4503","TMCSFD01, 4506, 4503",4500,"4504, 100",4,4504,
ProductionRestarted,Counter,"13/11/2024,12:04:16",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 1262515, 1261760","Y2093, 4511, 4507","TMCSFD01, 4510, 4507",4500,"4504, 100",4,4504,
ProductionInterrupted,Counter,"13/11/2024,12:04:16",57431_-7,"57431_-7, 1",ABDELKARIM,"CU03CR006/F3, 1262515, 1261760","Y2093, 4511, 4507","TMCSFD01, 4510, 4507",4500,"4504, 100",4,4504,
LearnStarted,Counter,"13/11/2024,12:26:55",58020_-106,"58020_-106, 1",ABDELKARIM,"CU03CR006/F3, 1262515, 1261760","Y2093, 4511, 4507","TMCSFD01, 4510, 4507",,,,,
LearnTerminated,Counter,"13/11/2024,12:29:47",58020_-106,"58020_-106, 1",ABDELKARIM,"CU05CR001, 5430, 4940","Y2094, 5, 2","T282110/1, 2, 2",,,,,
LearnStarted,Counter,"13/11/2024,12:30:15",58020_-106,"58020_-106, 1",ABDELKARIM,"CU05CR001, 5430, 4940","Y2094, 5, 2","T282110/1, 2, 2",,,,,
LearnTerminated,Counter,"13/11/2024,12:32:09",58020_-106,"58020_-106, 1",ABDELKARIM,"CU05CR001, 5680, 5180","Y2094, 7, 4","T282110/1, 4, 4",,,,,
SampleStarted,Counter,"13/11/2024,12:32:20",58020_-106,"58020_-106, 1",ABDELKARIM,"CU05CR001, 5680, 5180","Y2094, 7, 4","T282110/1, 4, 4",,,,,
SampleTerminated,Counter,"13/11/2024,12:32:41",58020_-106,"58020_-106, 1",ABDELKARIM,"CU05CR001, 5805, 5300","Y2094, 8, 5","T282110/1, 5, 5",,,,,1
SampleStarted,Counter,"13/11/2024,12:32:53",58020_-106,"58020_-106, 1",ABDELKARIM,"CU05CR001, 5805, 5300","Y2094, 8, 5","T282110/1, 5, 5",,,,,
SampleTerminated,Counter,"13/11/2024,12:33:07",58020_-106,"58020_-106, 1",ABDELKARIM,"CU05CR001, 5930, 5420","Y2094, 9, 6","T282110/1, 6, 6",,,,,1
SampleStarted,Counter,"13/11/2024,12:33:16",58020_-106,"58020_-106, 1",ABDELKARIM,"CU05CR001, 5930, 5420","Y2094, 9, 6","T282110/1, 6, 6",,,,,
SampleTerminated,Counter,"13/11/2024,12:33:32",58020_-106,"58020_-106, 1",ABDELKARIM,"CU05CR001, 6055, 5540","Y2094, 10, 7","T282110/1, 7, 7",,,,,1
SampleStarted,Counter,"13/11/2024,12:33:41",58020_-106,"58020_-106, 1",ABDELKARIM,"CU05CR001, 6055, 5540","Y2094, 10, 7","T282110/1, 7, 7",,,,,
SampleTerminated,Counter,"13/11/2024,12:33:59",58020_-106,"58020_-106, 1",ABDELKARIM,"CU05CR001, 6180, 5660","Y2094, 11, 8","T282110/1, 8, 8",,,,,1
SampleStarted,Counter,"13/11/2024,12:34:07",58020_-106,"58020_-106, 1",ABDELKARIM,"CU05CR001, 6180, 5660","Y2094, 11, 8","T282110/1, 8, 8",,,,,
SampleTerminated,Counter,"13/11/2024,12:47:22",58020_-106,"58020_-106, 1",ABDELKARIM,"CU05CR001, 6305, 5780","Y2094, 12, 9","T282110/1, 9, 9",,,,,1
SampleStarted,Counter,"13/11/2024,12:47:25",58020_-106,"58020_-106, 1",ABDELKARIM,"CU05CR001, 6305, 5780","Y2094, 12, 9","T282110/1, 9, 9",,,,,
SampleTerminated,Counter,"13/11/2024,12:48:14",58020_-106,"58020_-106, 1",ABDELKARIM,"CU05CR001, 6430, 5900","Y2094, 13, 10","T282110/1, 10, 10",,,,,1
ProductionInterrupted,Counter,"13/11/2024,12:49:16",58020_-106,"58020_-106, 1",ABDELKARIM,"CU05CR001, 6430, 5900","Y2094, 13, 10","T282110/1, 10, 10",250,"14, 14",0,14,
ProductionRestarted,Counter,"13/11/2024,12:50:19",58020_-106,"58020_-106, 1",ABDELKARIM,"CU05CR001, 6430, 5900","Y2094, 13, 10","T282110/1, 10, 10",250,"14, 14",0,14,
ProductionInterrupted,Counter,"13/11/2024,12:53:40",58020_-106,"58020_-106, 1",ABDELKARIM,"CU05CR001, 6430, 5900","Y2094, 13, 10","T282110/1, 10, 10",250,"100, 100",0,100,
ProductionRestarted,Counter,"13/11/2024,12:53:43",58020_-106,"58020_-106, 1",ABDELKARIM,"CU05CR001, 464440, 463900","Y2094, 113, 110","T282110/1, 110, 110",250,"100, 100",0,100,
ProductionInterrupted,Counter,"13/11/2024,12:53:43",58020_-106,"58020_-106, 1",ABDELKARIM,"CU05CR001, 464440, 463900","Y2094, 113, 110","T282110/1, 110, 110",250,"100, 100",0,100,
ProductionRestarted,Counter,"13/11/2024,12:56:07",58020_-106,"58020_-106, 1",ABDELKARIM,"CU05CR001, 464440, 463900","Y2094, 113, 110","T282110/1, 110, 110",250,"100, 100",0,100,
