Nature,Section,DateTimeStamp,ArticleKey,Job,UserName,Wire,Seal,Terminal,ProductionRequestedPieces,ProductionPieces,UserRequestedPieces,TotalGoodPieces,SampleRequestedPieces
LearnStarted,Counter,"14/11/2024,11:45:29",57809_-7,"57809_-7, 1",MED AMIN,"CU05CR011, 1160768, 1130620",,"T211CC2S4160P, 8323, 7805; T94512-0201, 8159, 7685",,,,,
LearnTerminated,Counter,"14/11/2024,11:45:52",57809_-7,"57809_-7, 1",MED AMIN,"CU05CR011, 1161388, 1130620",,"T211CC2S4160P, 8326, 7805; T94512-0201, 8162, 7685",,,,,
ProductionRestarted,Counter,"14/11/2024,11:49:00",57809_-7,"57809_-7, 1",MED AMIN,"CU05CR011, 1161388, 1130620",,"T211CC2S4160P, 8326, 7805; T94512-0201, 8162, 7685",320,,,114,
ProductionInterrupted,Counter,"14/11/2024,11:51:38",57809_-7,"57809_-7, 1",MED AMIN,"CU05CR011, 1161388, 1130620",,"T211CC2S4160P, 8326, 7805; T94512-0201, 8162, 7685",320,,,196,
ProductionRestarted,Counter,"14/11/2024,11:58:31",57809_-7,"57809_-7, 1",MED AMIN,"CU05CR011, 1265698, 1234760",,"T211CC2S4160P, 8409, 7887; T94512-0201, 8244, 7767",320,,,196,
ProductionInterrupted,Counter,"14/11/2024,11:58:37",57809_-7,"57809_-7, 1",MED AMIN,"CU05CR011, 1270948, 1239840",,"T211CC2S4160P, 8414, 7891; T94512-0201, 8248, 7771",320,,,200,
ProductionRestarted,Counter,"14/11/2024,11:58:43",57809_-7,"57809_-7, 1",MED AMIN,"CU05CR011, 1270948, 1239840",,"T211CC2S4160P, 8414, 7891; T94512-0201, 8248, 7771",320,,,200,
ProductionInterrupted,Counter,"14/11/2024,12:01:59",57809_-7,"57809_-7, 1",MED AMIN,"CU05CR011, 1399218, 1368110",,"T211CC2S4160P, 8515, 7992; T94512-0201, 8349, 7872",320,,1,301,
ProductionRestarted,Counter,"14/11/2024,12:02:05",57809_-7,"57809_-7, 1",MED AMIN,"CU05CR011, 1399218, 1368110",,"T211CC2S4160P, 8515, 7992; T94512-0201, 8349, 7872",320,,1,301,
ProductionTerminated,Counter,"14/11/2024,12:02:43",57809_-7,"57809_-7, 1",MED AMIN,"CU05CR011, 1424618, 1393510",,"T211CC2S4160P, 8534, 8012; T94512-0201, 8369, 7892",320,,1,321,
SampleStarted,Counter,"14/11/2024,12:06:18",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33766335, 33049008",,-,,,,,1
SampleTerminated,Counter,"14/11/2024,12:06:31",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33766689, 33049008",,-,,,,,1
ProductionRestarted,Counter,"14/11/2024,12:07:32",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33766858, 33049008",,-,20000,,17,2717,
ProductionInterrupted,Counter,"14/11/2024,12:09:52",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33776277, 33058258",,-,20000,,17,2767,
ProductionRestarted,Counter,"14/11/2024,12:09:58",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33776277, 33058258",,-,20000,,17,2767,
ProductionInterrupted,Counter,"14/11/2024,12:10:34",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33778682, 33060663",,-,20000,,17,2780,
ProductionRestarted,Counter,"14/11/2024,12:10:43",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33778682, 33060663",,-,20000,,17,2780,
ProductionInterrupted,Counter,"14/11/2024,12:12:26",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33785527, 33067508",,-,20000,,17,2817,
ProductionRestarted,Counter,"14/11/2024,12:12:33",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33785527, 33067508",,-,20000,,17,2817,
ProductionInterrupted,Counter,"14/11/2024,12:14:52",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33794777, 33076758",,-,20000,,17,2867,
ProductionRestarted,Counter,"14/11/2024,12:14:59",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33794777, 33076758",,-,20000,,17,2867,
ProductionInterrupted,Counter,"14/11/2024,12:17:18",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33804027, 33086008",,-,20000,,17,2917,
ProductionRestarted,Counter,"14/11/2024,12:17:25",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33804027, 33086008",,-,20000,,17,2917,
ProductionRestarted,Counter,"14/11/2024,12:20:07",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33811982, 33093963",,-,20000,,17,2960,
ProductionInterrupted,Counter,"14/11/2024,12:20:28",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33813631, 33095443",,-,20000,,17,2968,
ProductionRestarted,Counter,"14/11/2024,12:20:34",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33813631, 33095443",,-,20000,,17,2968,
ProductionInterrupted,Counter,"14/11/2024,12:22:56",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33822881, 33104693",,-,20000,,17,3018,
ProductionRestarted,Counter,"14/11/2024,12:23:02",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33822881, 33104693",,-,20000,,17,3018,
ProductionInterrupted,Counter,"14/11/2024,12:25:24",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33832131, 33113943",,-,20000,,17,3068,
ProductionRestarted,Counter,"14/11/2024,12:25:30",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33832131, 33113943",,-,20000,,17,3068,
ProductionInterrupted,Counter,"14/11/2024,12:27:55",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33841381, 33123193",,-,20000,,17,3118,
ProductionRestarted,Counter,"14/11/2024,12:30:34",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33841381, 33123193",,-,20000,,17,3118,
ProductionInterrupted,Counter,"14/11/2024,12:32:53",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33850800, 33132443",,-,20000,,17,3168,
ProductionRestarted,Counter,"14/11/2024,12:33:00",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33850800, 33132443",,-,20000,,17,3168,
ProductionInterrupted,Counter,"14/11/2024,12:35:20",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33860050, 33141693",,-,20000,,17,3218,
ProductionRestarted,Counter,"14/11/2024,12:35:26",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33860050, 33141693",,-,20000,,17,3218,
ProductionInterrupted,Counter,"14/11/2024,12:37:46",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33869300, 33150943",,-,20000,,17,3268,
ProductionRestarted,Counter,"14/11/2024,12:37:52",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33869300, 33150943",,-,20000,,17,3268,
ProductionInterrupted,Counter,"14/11/2024,12:38:26",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33871520, 33153163",,-,20000,,17,3280,
ProductionRestarted,Counter,"14/11/2024,12:40:07",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33871520, 33153163",,-,20000,,17,3280,
ProductionInterrupted,Counter,"14/11/2024,12:42:01",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33879105, 33160748",,-,20000,,20,3321,
ProductionRestarted,Counter,"14/11/2024,12:42:08",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33879105, 33160748",,-,20000,,20,3321,
ProductionInterrupted,Counter,"14/11/2024,12:44:27",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33888355, 33169998",,-,20000,,20,3371,
ProductionRestarted,Counter,"14/11/2024,12:44:41",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33888355, 33169998",,-,20000,,20,3371,
ProductionInterrupted,Counter,"14/11/2024,12:47:01",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33897605, 33179248",,-,20000,,20,3421,
ProductionRestarted,Counter,"14/11/2024,12:47:07",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33897605, 33179248",,-,20000,,20,3421,
ProductionInterrupted,Counter,"14/11/2024,12:49:27",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33906855, 33188498",,-,20000,,20,3471,
ProductionRestarted,Counter,"14/11/2024,12:49:33",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33906855, 33188498",,-,20000,,20,3471,
ProductionInterrupted,Counter,"14/11/2024,12:51:53",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33916105, 33197748",,-,20000,,20,3521,
ProductionRestarted,Counter,"14/11/2024,12:52:00",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33916105, 33197748",,-,20000,,20,3521,
ProductionInterrupted,Counter,"14/11/2024,12:54:19",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33925355, 33206998",,-,20000,,20,3571,
ProductionRestarted,Counter,"14/11/2024,12:54:26",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33925355, 33206998",,-,20000,,20,3571,
ProductionInterrupted,Counter,"14/11/2024,12:56:45",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33934605, 33216248",,-,20000,,20,3621,
ProductionRestarted,Counter,"14/11/2024,12:56:51",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33934605, 33216248",,-,20000,,20,3621,
ProductionInterrupted,Counter,"14/11/2024,12:59:11",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33943855, 33225498",,-,20000,,20,3671,
ProductionRestarted,Counter,"14/11/2024,12:59:17",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33943855, 33225498",,-,20000,,20,3671,
ProductionInterrupted,Counter,"14/11/2024,13:01:36",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33953105, 33234748",,-,20000,,20,3721,
ProductionRestarted,Counter,"14/11/2024,13:01:43",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33953105, 33234748",,-,20000,,20,3721,
ProductionInterrupted,Counter,"14/11/2024,13:04:02",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33962355, 33243998",,-,20000,,20,3771,
ProductionRestarted,Counter,"14/11/2024,13:04:09",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33962355, 33243998",,-,20000,,20,3771,
ProductionInterrupted,Counter,"14/11/2024,13:06:29",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33971605, 33253248",,-,20000,,20,3821,
ProductionRestarted,Counter,"14/11/2024,13:06:35",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33971605, 33253248",,-,20000,,20,3821,
ProductionInterrupted,Counter,"14/11/2024,13:08:55",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33980855, 33262498",,-,20000,,20,3871,
ProductionRestarted,Counter,"14/11/2024,13:09:02",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33980855, 33262498",,-,20000,,20,3871,
ProductionInterrupted,Counter,"14/11/2024,13:11:21",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33990105, 33271748",,-,20000,,20,3921,
ProductionRestarted,Counter,"14/11/2024,13:11:28",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33990105, 33271748",,-,20000,,20,3921,
ProductionInterrupted,Counter,"14/11/2024,13:13:47",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33999355, 33280998",,-,20000,,20,3971,
ProductionRestarted,Counter,"14/11/2024,13:13:54",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 33999355, 33280998",,-,20000,,20,3971,
ProductionInterrupted,Counter,"14/11/2024,13:16:13",57976_-1,"57976_-1, 1",MED AMIN,"CM17C-991, 34008605, 33290248",,-,20000,,20,4021,
